,Presion,Temperatura,HR,RapViento,O3,CO,PM25,PM10,SO2,DoY,DoW,Presion_forecast,Temperatura_forecast,HR_forecast,RapViento_forecast,DoY_forecast,DoW_forecast
2022-02-13,969.3650833333332,18.685308333333335,52.82465416666667,2.8614064999999997,5.041666666666667,0.10041666666666667,3.3333333333333335,12.666666666666666,1.0,44.0,7.0,969.6564583333334,14.123460416666667,53.367124999999994,4.450085541666667,45.0,1.0
2022-02-14,969.6564583333334,14.123460416666667,53.367124999999994,4.450085541666667,7.083333333333333,0.10208333333333335,6.208333333333333,21.25,1.0,45.0,1.0,966.8786666666666,12.6350575,69.21352499999999,3.4601704166666667,46.0,2.0
2022-02-15,966.8786666666666,12.6350575,69.21352499999999,3.4601704166666667,6.416666666666667,0.10541666666666667,6.5,10.5,1.0,46.0,2.0,978.1498750000001,10.972995,51.5404,3.4474782916666666,47.0,3.0
2022-02-16,978.1498750000001,10.972995,51.5404,3.4474782916666666,7.333333333333333,0.11666666666666668,8.125,14.208333333333334,1.0,47.0,3.0,974.6261249999999,14.5802,48.72907083333333,2.1212158750000003,48.0,4.0
2022-02-17,974.6261249999999,14.5802,48.72907083333333,2.1212158750000003,8.041666666666666,0.10291666666666667,5.333333333333333,12.833333333333334,1.0,48.0,4.0,971.3968372468618,14.39695690776582,65.04886251290777,3.0615530029157867,49.0,5.0
2022-02-18,971.3968372468618,14.39695690776582,65.04886251290777,3.0615530029157867,5.770974768803121,0.21990875562686638,8.473239454187143,15.773230005968367,1.1354912306031235,49.0,5.0,972.7909583333334,16.169270833333332,64.68744583333334,1.5438020000000001,50.0,6.0
2022-02-19,972.7909583333334,16.169270833333332,64.68744583333334,1.5438020000000001,4.72399369220078,0.10000000000000002,4.708333333333333,11.25,1.0150545811781249,50.0,6.0,983.166875,12.277429166666666,74.72068333333333,2.874559833333333,51.0,7.0
2022-02-20,983.166875,12.277429166666666,74.72068333333333,2.874559833333333,4.125,0.10000000000000002,9.958333333333334,12.166666666666666,1.0004166666666667,51.0,7.0,987.4392083333333,13.026562916666668,48.186025,3.254010291666667,52.0,1.0
2022-02-21,987.4392083333333,13.026562916666668,48.186025,3.254010291666667,7.708333333333333,0.10541666666666667,6.208333333333333,11.458333333333334,1.0,52.0,1.0,979.1120833333333,14.080343333333333,43.7515875,1.2885681583333333,53.0,2.0
2022-02-22,979.1120833333333,14.080343333333333,43.7515875,1.2885681583333333,6.458333333333333,0.26166666666666666,16.958333333333332,35.75,1.04875,53.0,2.0,970.67625,16.931714583333335,48.01582916666666,1.5834150833333334,54.0,3.0
2022-02-23,970.67625,16.931714583333335,48.01582916666666,1.5834150833333334,7.666666666666667,0.15791666666666668,9.708333333333334,23.833333333333332,1.0345833333333332,54.0,3.0,967.9785833333334,15.359825,55.19890833333333,3.6367965833333336,55.0,4.0
2022-02-24,967.9785833333334,15.359825,55.19890833333333,3.6367965833333336,10.890660358867448,0.1290396889067166,5.666666666666667,14.166666666666666,1.0321924956895832,55.0,4.0,965.1727916666667,13.777086250000002,65.52909583333333,2.3896069166666667,56.0,5.0
2022-02-25,965.1727916666667,13.777086250000002,65.52909583333333,2.3896069166666667,7.125,0.12416666666666666,8.291666666666666,14.208333333333334,1.0025,56.0,5.0,963.2987499999999,11.08603875,72.0611875,2.488125875,57.0,6.0
2022-02-26,963.2987499999999,11.08603875,72.0611875,2.488125875,7.791666666666667,0.10958333333333332,9.75,12.333333333333334,1.0008333333333332,57.0,6.0,960.4526666666667,7.850997916666667,71.55045833333334,5.3980578333333336,58.0,7.0
2022-02-27,960.4526666666667,7.850997916666667,71.55045833333334,5.3980578333333336,9.583333333333334,0.11041666666666666,7.541666666666667,9.416666666666666,1.0,58.0,7.0,969.1637083333334,8.61870375,56.69122083333334,5.383280833333333,59.0,1.0
2022-02-28,969.1637083333334,8.61870375,56.69122083333334,5.383280833333333,9.375,0.115,9.333333333333334,11.875,1.0,59.0,1.0,963.4267083333334,13.154975,54.737008333333335,6.494529166666666,60.0,2.0
2022-03-01,963.4267083333334,13.154975,54.737008333333335,6.494529166666666,11.625,0.10333333333333333,5.125,8.708333333333334,1.0,60.0,2.0,968.287875,14.055689166666667,67.61534166666667,4.159409083333333,61.0,3.0
2022-03-02,968.287875,14.055689166666667,67.61534166666667,4.159409083333333,6.416666666666667,0.10625000000000001,4.583333333333333,7.958333333333333,1.0,61.0,3.0,963.4458333333333,11.649572083333332,64.7136875,4.441534708333333,62.0,4.0
2022-03-03,963.4458333333333,11.649572083333332,64.7136875,4.441534708333333,9.0,0.14333333333333334,8.166666666666666,10.25,1.0,62.0,4.0,968.6847916666667,7.3883525,69.99138333333333,4.371186875,63.0,5.0
2022-03-04,968.6847916666667,7.3883525,69.99138333333333,4.371186875,8.432327025534114,0.18070635557338324,11.583333333333334,13.25,1.0196379145114582,63.0,5.0,969.5459166666666,8.817366666666667,67.21503750000001,4.096615208333334,64.0,6.0
2022-03-05,969.5459166666666,8.817366666666667,67.21503750000001,4.096615208333334,8.125,0.2025,12.75,14.958333333333334,1.0166666666666666,64.0,6.0,960.6397916666666,9.472042916666666,78.82009166666667,0.95982425,65.0,7.0
2022-03-06,960.6397916666666,9.472042916666666,78.82009166666667,0.95982425,2.0416666666666665,0.36333333333333334,22.125,25.25,1.0941666666666667,65.0,7.0,966.0257083333332,11.472429166666666,68.04306666666666,2.2450018750000003,66.0,1.0
2022-03-07,966.0257083333332,11.472429166666666,68.04306666666666,2.2450018750000003,5.416666666666667,0.29624999999999996,16.833333333333332,23.625,1.0458333333333334,66.0,1.0,957.822125,7.375380833333334,79.279675,1.8670464583333333,67.0,2.0
2022-03-08,957.822125,7.375380833333334,79.279675,1.8670464583333333,5.916666666666667,0.44875,25.5,28.833333333333332,1.1229166666666666,67.0,2.0,973.6072083333333,8.845832916666668,66.63894583333332,4.1543417499999995,68.0,3.0
2022-03-09,973.6072083333333,8.845832916666668,66.63894583333332,4.1543417499999995,7.833333333333333,0.23750000000000002,13.833333333333334,17.291666666666668,1.0145833333333334,68.0,3.0,979.7407499999999,12.46887,71.19849583333333,1.9115325833333332,69.0,4.0
2022-03-10,979.7407499999999,12.46887,71.19849583333333,1.9115325833333332,5.625,0.2579166666666667,13.833333333333334,17.708333333333332,1.0716666666666665,69.0,4.0,977.0949166666666,13.95212875,66.115775,2.548693875,70.0,5.0
2022-03-11,977.0949166666666,13.95212875,66.115775,2.548693875,5.682327025534114,0.21237302224004992,10.991079818062381,13.952187779767234,1.0229712478447917,70.0,5.0,978.4665833333333,13.747384583333334,64.77018333333334,1.3433811583333333,71.0,6.0
2022-03-12,978.4665833333333,13.747384583333334,64.77018333333334,1.3433811583333333,4.916666666666667,0.16666666666666666,15.583333333333334,30.041666666666668,1.0208333333333333,71.0,6.0,976.5791250000001,11.265970833333334,57.29245,4.747932958333333,72.0,7.0
2022-03-13,976.5791250000001,11.265970833333334,57.29245,4.747932958333333,9.5,0.10958333333333332,7.625,13.791666666666666,1.0,72.0,7.0,977.0063333333333,11.3174325,69.59057083333333,3.198525666666667,73.0,1.0
2022-03-14,977.0063333333333,11.3174325,69.59057083333333,3.198525666666667,7.375,0.16749999999999998,11.541666666666666,16.083333333333332,1.0016666666666667,73.0,1.0,972.8954166666667,14.143579166666667,66.3427625,3.729131333333333,74.0,2.0
2022-03-15,972.8954166666667,14.143579166666667,66.3427625,3.729131333333333,3.5416666666666665,0.2070833333333333,10.208333333333334,14.875,1.0104166666666667,74.0,2.0,962.5342916666667,11.533652916666666,68.262575,3.3291345833333335,75.0,3.0
2022-03-16,962.5342916666667,11.533652916666666,68.262575,3.3291345833333335,6.833333333333333,0.21916666666666665,12.166666666666666,16.125,1.01625,75.0,3.0,975.6875833333334,7.96949625,57.83857916666667,4.334244291666667,76.0,4.0
2022-03-17,975.6875833333334,7.96949625,57.83857916666667,4.334244291666667,8.97399369220078,0.21820635557338328,12.333333333333334,16.083333333333332,1.0150545811781249,76.0,4.0,982.0063333333333,8.126955833333334,59.59219166666667,1.406856125,77.0,5.0
2022-03-18,982.0063333333333,8.126955833333334,59.59219166666667,1.406856125,7.125,0.39458333333333334,24.208333333333332,31.583333333333332,1.0,77.0,5.0,978.2736666666666,8.481647916666667,61.70837916666667,1.5460047083333333,78.0,6.0
2022-03-19,978.2736666666666,8.481647916666667,61.70837916666667,1.5460047083333333,3.2916666666666665,0.8225000000000001,48.916666666666664,69.54166666666667,1.0170833333333333,78.0,6.0,968.5487499999999,10.96056375,64.80103749999999,0.8829063416666667,79.0,7.0
2022-03-20,968.5487499999999,10.96056375,64.80103749999999,0.8829063416666667,4.458333333333333,0.4945833333333334,30.25,44.416666666666664,1.0,79.0,7.0,969.2849583333333,11.507846666666666,70.84382916666667,3.264659416666667,80.0,1.0
2022-03-21,969.2849583333333,11.507846666666666,70.84382916666667,3.264659416666667,6.5,0.13,10.583333333333334,14.5,1.0,80.0,1.0,959.06425,11.85058,62.8167125,5.974061166666666,81.0,2.0
2022-03-22,959.06425,11.85058,62.8167125,5.974061166666666,8.625,0.23958333333333334,13.166666666666666,19.125,1.0,81.0,2.0,967.456875,8.158892916666668,70.26647083333333,2.448232375,82.0,3.0
2022-03-23,967.456875,8.158892916666668,70.26647083333333,2.448232375,8.541666666666666,0.25833333333333336,16.541666666666668,20.0,1.0,82.0,3.0,980.5479999999999,10.15341875,64.14521666666667,3.332754583333333,83.0,4.0
2022-03-24,980.5479999999999,10.15341875,64.14521666666667,3.332754583333333,8.583333333333334,0.18833333333333332,14.583333333333334,18.75,1.0,83.0,4.0,976.5944166666667,11.945221666666667,63.85681666666667,1.93996225,84.0,5.0
2022-03-25,976.5944166666667,11.945221666666667,63.85681666666667,1.93996225,7.473993692200781,0.31987302224004993,15.958333333333334,20.75,1.0150545811781249,84.0,5.0,963.935125,9.610085416666667,72.19324166666667,2.533526,85.0,6.0
2022-03-26,963.935125,9.610085416666667,72.19324166666667,2.533526,6.041666666666667,0.31916666666666665,20.875,26.333333333333332,1.0,85.0,6.0,963.9585833333334,7.9642475,72.5780875,2.403855625,86.0,7.0
2022-03-27,963.9585833333334,7.9642475,72.5780875,2.403855625,10.208333333333334,0.2854166666666667,20.625,24.041666666666668,1.0,86.0,7.0,959.5860833333332,6.247686666666667,79.30002083333333,2.458390083333333,87.0,1.0
2022-03-28,959.5860833333332,6.247686666666667,79.30002083333333,2.458390083333333,9.541666666666666,0.3429166666666667,20.791666666666668,23.458333333333332,1.0,87.0,1.0,975.8962083333332,5.705944166666666,64.70167916666666,2.45246875,88.0,2.0
2022-03-29,975.8962083333332,5.705944166666666,64.70167916666666,2.45246875,7.25,0.5004166666666666,33.458333333333336,36.5,1.0,88.0,2.0,981.9631666666666,6.873353333333333,61.180159730827405,2.2410589880549687,89.0,3.0
2022-03-30,981.9631666666666,6.873353333333333,61.180159730827405,2.2410589880549687,8.531603588674471,0.7798532446405492,40.14882630279143,45.43989667263503,1.180654974137498,89.0,3.0,979.2425568600651,9.486783274810827,66.03457223082741,2.4385426815274847,90.0,4.0
2022-03-31,979.2425568600651,9.486783274810827,66.03457223082741,2.4385426815274847,11.02685492061795,0.7667898226144315,17.24107981806238,19.660521113100568,1.289787042384372,90.0,4.0,972.4206250000001,11.852151666666666,65.09407916666667,2.435948654166667,91.0,5.0
2022-04-01,972.4206250000001,11.852151666666666,65.09407916666667,2.435948654166667,4.625,0.22583333333333333,13.791666666666666,26.625,1.1008333333333333,91.0,5.0,961.02675,8.085595,78.75760833333334,2.0843029166666667,92.0,6.0
2022-04-02,961.02675,8.085595,78.75760833333334,2.0843029166666667,6.375,0.28208333333333335,20.75,24.916666666666668,1.1700000000000002,92.0,6.0,971.2177083333332,6.850582916666667,70.71847083333334,4.801440416666667,93.0,7.0
2022-04-03,971.2177083333332,6.850582916666667,70.71847083333334,4.801440416666667,7.583333333333333,0.19083333333333333,9.0,12.458333333333334,1.1204166666666666,93.0,7.0,967.0224166666667,9.281852083333334,73.12478750000001,5.023734583333334,94.0,1.0
2022-04-04,967.0224166666667,9.281852083333334,73.12478750000001,5.023734583333334,7.333333333333333,0.22,8.625,13.541666666666666,1.1579166666666667,94.0,1.0,962.24175,11.698479166666667,82.35059166666666,2.10991425,95.0,2.0
2022-04-05,962.24175,11.698479166666667,82.35059166666666,2.10991425,3.625,0.3394563555733832,18.25,22.708333333333332,1.2983879145114583,95.0,2.0,969.53575,6.463704583333333,87.98420416666666,2.45597875,96.0,3.0
2022-04-06,969.53575,6.463704583333333,87.98420416666666,2.45597875,2.375,0.6666666666666666,24.25,26.208333333333332,1.2316666666666667,96.0,3.0,976.2222916666666,7.009162916666667,81.54299166666667,0.8727356249999999,97.0,4.0
2022-04-07,976.2222916666666,7.009162916666667,81.54299166666667,0.8727356249999999,3.7136477432690076,0.7270833333333333,41.458333333333336,55.291666666666664,1.2516666666666667,97.0,4.0,973.4166666666666,8.645548333333332,77.66115833333333,1.0123432916666666,98.0,5.0
2022-04-08,973.4166666666666,8.645548333333332,77.66115833333333,1.0123432916666666,3.421981076602341,0.9945833333333334,46.291666666666664,68.91666666666667,1.3687500000000001,98.0,5.0,968.1480416666667,7.998494999999999,77.05421249999999,1.3375819583333335,99.0,6.0
2022-04-09,968.1480416666667,7.998494999999999,77.05421249999999,1.3375819583333335,2.3333333333333335,0.5850000000000001,32.166666666666664,46.291666666666664,1.2654166666666666,99.0,6.0,971.6187083333333,9.66473125,70.17509583333333,3.0388871666666666,100.0,7.0
2022-04-10,971.6187083333333,9.66473125,70.17509583333333,3.0388871666666666,7.7293081021364545,0.21625000000000003,10.541666666666666,14.708333333333334,1.2470833333333333,100.0,7.0,968.453375,8.627557916666666,67.59236666666666,3.6076889583333336,101.0,1.0
2022-04-11,968.453375,8.627557916666666,67.59236666666666,3.6076889583333336,6.583333333333333,0.4266666666666667,24.75,31.958333333333332,1.185,101.0,1.0,973.8990833333334,6.942037083333333,66.3032875,3.7518534999999997,102.0,2.0
2022-04-12,973.8990833333334,6.942037083333333,66.3032875,3.7518534999999997,8.448270255341138,0.35833333333333334,20.458333333333332,30.083333333333332,1.1141666666666665,102.0,2.0,978.2841666666667,11.166954166666669,63.45288333333334,3.7718297916666668,103.0,3.0
