,PM25
2020-10-09,13.166666666666666
2020-10-10,14.708333333333334
2020-10-11,9.541666666666666
2020-10-12,12.0
2020-10-13,20.199413151395714
2020-10-14,18.28274648472905
2020-10-15,12.541666666666666
2020-10-16,12.625
2020-10-17,14.416666666666666
2020-10-18,19.65774648472905
2020-10-19,22.791666666666668
2020-10-20,22.083333333333332
2020-10-21,36.666666666666664
2020-10-22,25.583333333333332
2020-10-23,15.375
2020-10-24,10.708333333333334
2020-10-25,13.416666666666666
2020-10-26,16.708333333333332
2020-10-27,20.199413151395714
2020-10-28,16.583333333333332
2020-10-29,10.458333333333334
2020-10-30,15.833333333333334
2020-10-31,10.125
2020-11-01,13.583333333333334
2020-11-02,7.708333333333333
2020-11-03,13.815492969458097
2020-11-04,10.958333333333334
2020-11-05,9.791666666666666
2020-11-06,10.25
2020-11-07,7.958333333333333
2020-11-08,8.125
2020-11-09,8.708333333333334
2020-11-10,9.375
2020-11-11,8.25
2020-11-12,8.375
2020-11-13,8.0
2020-11-14,10.083333333333334
2020-11-15,6.625
2020-11-16,7.375
2020-11-17,9.208333333333334
2020-11-18,7.666666666666667
2020-11-19,6.583333333333333
2020-11-20,11.375
2020-11-21,11.616079818062381
2020-11-22,11.791666666666666
2020-11-23,15.098239454187143
2020-11-24,18.422652605582858
2020-11-25,10.958333333333334
2020-11-26,13.449413151395715
2020-11-27,12.166666666666666
2020-11-28,9.208333333333334
2020-11-29,7.708333333333333
2020-11-30,8.458333333333334
2020-12-01,9.166666666666666
2020-12-02,12.625
2020-12-03,8.541666666666666
2020-12-04,6.875
2020-12-05,4.458333333333333
2020-12-06,5.458333333333333
2020-12-07,7.125
2020-12-08,8.5
2020-12-09,8.666666666666666
2020-12-10,9.916666666666666
2020-12-11,10.291666666666666
2020-12-12,12.866079818062381
2020-12-13,12.324413151395715
2020-12-14,11.25
2020-12-15,9.583333333333334
2020-12-16,7.25
2020-12-17,8.25
2020-12-18,8.833333333333334
2020-12-19,5.458333333333333
2020-12-20,12.482159636124763
2020-12-21,10.333333333333334
2020-12-22,9.375
2020-12-23,11.625
2020-12-24,12.125
2020-12-25,4.75
2020-12-26,4.333333333333333
2020-12-27,12.014906120853809
2020-12-28,13.083333333333334
2020-12-29,9.041666666666666
2020-12-30,13.791666666666666
2020-12-31,9.0
2021-01-01,8.625
2021-01-02,9.458333333333334
2021-01-03,8.666666666666666
2021-01-04,6.458333333333333
2021-01-05,6.416666666666667
2021-01-06,11.315492969458097
2021-01-07,8.032746484729048
2021-01-08,12.125
2021-01-09,15.75
2021-01-10,10.791666666666666
2021-01-11,11.375
2021-01-12,9.833333333333334
2021-01-13,8.041666666666666
2021-01-14,14.458333333333334
2021-01-15,9.333333333333334
2021-01-16,4.666666666666667
2021-01-17,8.166666666666666
2021-01-18,4.166666666666667
2021-01-19,5.541666666666667
2021-01-20,5.166666666666667
2021-01-21,24.934624483415234
2021-01-22,43.78591563349713
2021-01-23,43.78591563349713
2021-01-24,38.113263027914286
2021-01-25,8.541666666666666
2021-01-26,10.958333333333334
2021-01-27,9.875
2021-01-28,8.666666666666666
2021-01-29,17.791666666666668
2021-01-30,8.666666666666666
2021-01-31,9.306572787520475
2021-02-01,4.875
2021-02-02,6.375
2021-02-03,8.940492969458095
2021-02-04,5.625
2021-02-05,13.916666666666666
2021-02-06,9.333333333333334
2021-02-07,9.782746484729048
2021-02-08,7.666666666666667
2021-02-09,8.75
2021-02-10,5.958333333333333
2021-02-11,7.541666666666667
2021-02-12,4.916666666666667
2021-02-13,6.625
2021-02-14,9.458333333333334
2021-02-15,4.208333333333333
2021-02-16,5.541666666666667
2021-02-17,9.583333333333334
2021-02-18,10.5
2021-02-19,6.708333333333333
2021-02-20,9.333333333333334
2021-02-21,7.75
2021-02-22,5.75
2021-02-23,5.208333333333333
2021-02-24,3.625
2021-02-25,7.333333333333333
2021-02-26,6.041666666666667
2021-02-27,7.583333333333333
2021-02-28,5.25
2021-03-01,11.291666666666666
2021-03-02,15.514906120853809
2021-03-03,10.666666666666666
2021-03-04,7.25
2021-03-05,3.5833333333333335
2021-03-06,10.083333333333334
2021-03-07,12.875
2021-03-08,21.75
2021-03-09,16.166666666666668
2021-03-10,12.199413151395715
2021-03-11,9.25
2021-03-12,10.375
2021-03-13,19.666666666666668
2021-03-14,11.648826302791429
2021-03-15,19.791666666666668
2021-03-16,49.583333333333336
2021-03-17,28.916666666666668
2021-03-18,12.333333333333334
2021-03-19,11.458333333333334
2021-03-20,12.291666666666666
2021-03-21,10.75
2021-03-22,11.75
2021-03-23,18.791666666666668
2021-03-24,20.666666666666668
2021-03-25,13.541666666666666
2021-03-26,11.458333333333334
2021-03-27,12.458333333333334
2021-03-28,15.291666666666666
2021-03-29,7.041666666666667
2021-03-30,14.541666666666666
2021-03-31,23.375
2021-04-01,17.958333333333332
2021-04-02,13.125
2021-04-03,20.583333333333332
2021-04-04,16.375
2021-04-05,18.49107981806238
2021-04-06,20.583333333333332
2021-04-07,23.083333333333332
2021-04-08,42.5
2021-04-09,23.666666666666668
2021-04-10,17.833333333333332
2021-04-11,17.458333333333332
2021-04-12,21.125
2021-04-13,13.25
2021-04-14,10.25
2021-04-15,15.416666666666666
2021-04-16,47.791666666666664
2021-04-17,53.208333333333336
2021-04-18,30.583333333333332
2021-04-19,41.666666666666664
2021-04-20,44.291666666666664
2021-04-21,58.375
2021-04-22,35.958333333333336
2021-04-23,50.083333333333336
2021-04-24,28.0
2021-04-25,21.541666666666668
2021-04-26,25.458333333333332
2021-04-27,25.458333333333332
2021-04-28,35.75
2021-04-29,41.791666666666664
2021-04-30,47.25
2021-05-01,18.0
2021-05-02,48.166666666666664
2021-05-03,55.913732423645236
2021-05-04,136.79166666666666
2021-05-05,277.9166666666667
2021-05-06,241.54166666666666
2021-05-07,41.833333333333336
2021-05-08,36.041666666666664
2021-05-09,79.91666666666667
2021-05-10,60.291666666666664
2021-05-11,25.083333333333332
2021-05-12,57.291666666666664
2021-05-13,115.54166666666667
2021-05-14,77.33333333333333
2021-05-15,128.875
2021-05-16,127.16666666666667
2021-05-17,238.375
2021-05-18,182.45833333333334
2021-05-19,127.54166666666667
2021-05-20,109.91666666666667
2021-05-21,50.875
2021-05-22,41.75
2021-05-23,21.666666666666668
2021-05-24,48.31255872643666
2021-05-25,47.458333333333336
2021-05-26,55.208333333333336
2021-05-27,50.791666666666664
2021-05-28,35.291666666666664
2021-05-29,59.916666666666664
2021-05-30,40.333333333333336
2021-05-31,26.125
2021-06-01,51.25
2021-06-02,40.85715963612476
2021-06-03,30.0
2021-06-04,28.458333333333332
2021-06-05,38.208333333333336
2021-06-06,95.79166666666667
2021-06-07,55.083333333333336
2021-06-08,49.708333333333336
2021-06-09,59.0
2021-06-10,51.958333333333336
2021-06-11,44.541666666666664
2021-06-12,66.125
2021-06-13,59.0
2021-06-14,221.41666666666666
2021-06-15,339.6666666666667
2021-06-16,414.5416666666667
2021-06-17,271.0833333333333
2021-06-18,92.45833333333333
2021-06-19,163.66666666666666
2021-06-20,168.875
2021-06-21,187.0
2021-06-22,129.45833333333334
2021-06-23,56.583333333333336
2021-06-24,67.875
2021-06-25,93.75
2021-06-26,185.16666666666666
2021-06-27,264.5416666666667
2021-06-28,303.0
2021-06-29,117.625
2021-06-30,33.083333333333336
2021-07-01,39.916666666666664
2021-07-02,20.083333333333332
2021-07-03,40.916666666666664
2021-07-04,52.157746484729046
2021-07-05,59.19941315139571
2021-07-06,70.54166666666667
2021-07-07,96.54166666666667
2021-07-08,77.79166666666667
2021-07-09,24.166666666666668
2021-07-10,15.291666666666666
2021-07-11,25.708333333333332
2021-07-12,42.75
2021-07-13,39.833333333333336
2021-07-14,32.125
2021-07-15,31.458333333333332
2021-07-16,40.791666666666664
2021-07-17,46.791666666666664
2021-07-18,38.458333333333336
2021-07-19,44.0
2021-07-20,41.166666666666664
2021-07-21,31.166666666666668
2021-07-22,34.791666666666664
2021-07-23,77.66666666666667
2021-07-24,45.458333333333336
2021-07-25,45.416666666666664
2021-07-26,43.31549296945809
2021-07-27,28.541666666666668
2021-07-28,27.708333333333332
2021-07-29,54.458333333333336
2021-07-30,51.208333333333336
2021-07-31,26.708333333333332
2021-08-01,35.291666666666664
2021-08-02,94.74107981806237
2021-08-03,257.125
2021-08-04,81.45833333333333
2021-08-05,34.583333333333336
2021-08-06,27.416666666666668
2021-08-07,36.0
2021-08-08,42.625
2021-08-09,71.75
2021-08-10,72.79166666666667
2021-08-11,92.79166666666667
2021-08-12,44.458333333333336
2021-08-13,38.291666666666664
2021-08-14,77.25
2021-08-15,63.666666666666664
2021-08-16,39.666666666666664
2021-08-17,62.0
2021-08-18,79.45833333333333
2021-08-19,68.5
2021-08-20,81.25
2021-08-21,45.625
2021-08-22,32.958333333333336
2021-08-23,23.208333333333332
2021-08-24,26.041666666666668
2021-08-25,57.916666666666664
2021-08-26,59.125
2021-08-27,27.958333333333332
2021-08-28,77.5
2021-08-29,69.25
2021-08-30,35.125
2021-08-31,60.041666666666664
2021-09-01,105.41666666666667
2021-09-02,63.333333333333336
2021-09-03,48.458333333333336
2021-09-04,71.625
2021-09-05,98.66666666666667
2021-09-06,53.75
2021-09-07,26.083333333333332
2021-09-08,35.791666666666664
2021-09-09,47.041666666666664
2021-09-10,27.583333333333332
2021-09-11,19.291666666666668
2021-09-12,21.741079818062378
2021-09-13,13.666666666666666
2021-09-14,19.291666666666668
2021-09-15,28.583333333333332
2021-09-16,21.166666666666668
2021-09-17,26.458333333333332
2021-09-18,30.375
2021-09-19,21.958333333333332
2021-09-20,29.75
2021-09-21,19.52382630279143
2021-09-22,19.791666666666668
2021-09-23,17.333333333333332
2021-09-24,20.208333333333332
2021-09-25,19.208333333333332
2021-09-26,17.708333333333332
2021-09-27,16.208333333333332
2021-09-28,24.416666666666668
2021-09-29,17.375
2021-09-30,38.041666666666664
2021-10-01,24.958333333333332
2021-10-02,12.083333333333334
2021-10-03,17.875
2021-10-04,24.958333333333332
2021-10-05,17.208333333333332
2021-10-06,32.125
2021-10-07,14.875
2021-10-08,11.708333333333334
2021-10-09,12.708333333333334
2021-10-10,20.125
2021-10-11,26.916666666666668
2021-10-12,21.75
2021-10-13,17.75
2021-10-14,10.75
2021-10-15,10.166666666666666
2021-10-16,14.541666666666666
2021-10-17,10.208333333333334
2021-10-18,12.083333333333334
2021-10-19,12.773826302791429
2021-10-20,15.625
2021-10-21,17.25
2021-10-22,12.208333333333334
2021-10-23,12.0
2021-10-24,12.833333333333334
2021-10-25,11.833333333333334
2021-10-26,12.708333333333334
2021-10-27,9.791666666666666
2021-10-28,16.5
2021-10-29,17.208333333333332
2021-10-30,7.708333333333333
2021-10-31,18.125
2021-11-01,10.5
2021-11-02,15.583333333333334
2021-11-03,14.458333333333334
2021-11-04,12.291666666666666
2021-11-05,11.208333333333334
2021-11-06,13.083333333333334
2021-11-07,18.0
2021-11-08,12.125
2021-11-09,14.491079818062381
2021-11-10,17.458333333333332
2021-11-11,12.916666666666666
2021-11-12,9.125
2021-11-13,14.791666666666666
2021-11-14,21.375
2021-11-15,13.041666666666666
2021-11-16,8.333333333333334
2021-11-17,7.041666666666667
2021-11-18,7.041666666666667
2021-11-19,8.333333333333334
2021-11-20,8.166666666666666
2021-11-21,5.333333333333333
2021-11-22,3.9583333333333335
2021-11-23,15.663732423645238
2021-11-24,7.416666666666667
2021-11-25,12.208333333333334
2021-11-26,12.125
2021-11-27,6.041666666666667
2021-11-28,11.541666666666666
2021-11-29,7.916666666666667
2021-11-30,9.333333333333334
2021-12-01,9.666666666666666
2021-12-02,7.208333333333333
2021-12-03,7.125
2021-12-04,9.931572787520475
2021-12-05,5.75
2021-12-06,5.366079818062381
2021-12-07,12.166666666666666
2021-12-08,7.8244131513957145
2021-12-09,4.666666666666667
2021-12-10,5.541666666666667
2021-12-11,4.958333333333333
2021-12-12,7.708333333333333
2021-12-13,6.541666666666667
2021-12-14,4.75
2021-12-15,3.4166666666666665
2021-12-16,6.125
2021-12-17,7.333333333333333
2021-12-18,5.0744131513957145
2021-12-19,3.9583333333333335
2021-12-20,4.208333333333333
2021-12-21,5.791666666666667
2021-12-22,4.25
2021-12-23,4.125
2021-12-24,2.5833333333333335
2021-12-25,2.0416666666666665
2021-12-26,2.7083333333333335
2021-12-27,2.6666666666666665
2021-12-28,3.375
2021-12-29,4.958333333333333
2021-12-30,9.041666666666666
2021-12-31,9.5
