FECHA (YYMMDD);HORA (HHMM);;
190923;1100;62,9817;
190923;1200;65,0225;
190923;1300;65,1992;
190923;1400;64,6967;
190923;1500;66,6842;
190923;1600;67,0067;
190923;1700;66,3992;
190923;1800;68,8275;
190923;1900;72,3475;
190923;2000;72,6558;
190923;2100;74,5958;
190923;2200;73,6592;
190923;2300;74,9408;
190924;0000;75,9608;
190924;0100;78,0917;
190924;0200;78,825;
190924;0300;77,2217;
190924;0400;73,4484;
190924;0500;70,95;
190924;0600;71,1808;
190924;0700;69,8667;
190924;0800;69,495;
190924;0900;67,5651;
190924;1000;64,3442;
190924;1100;60,9017;
190924;1200;58,3692;
190924;1300;56,7608;
190924;1400;60,0017;
190924;1500;63,5125;
190924;1600;66,7292;
190924;1700;71,1768;
190924;1800;75,2759;
190924;1900;76,145;
190924;2000;76,7633;
190924;2100;77,895;
190924;2200;79,005;
190924;2300;78,9308;
190925;0000;77,87;
190925;0100;78,5601;
190925;0200;77,6467;
190925;0300;77,2559;
190925;0400;78,4843;
190925;0500;78,6117;
190925;0600;77,12;
190925;0700;74,5157;
190925;0800;66,9268;
190925;0900;60,0175;
190925;1000;63,7875;
190925;1100;67,101;
190925;1200;61,3683;
190925;1300;59,7533;
190925;1400;59,4442;
190925;1500;55,1442;
190925;1600;55,7958;
190925;1700;57,9217;
190925;1800;62,1183;
190925;1900;63,3533;
190925;2000;68,4991;
190925;2100;70,1908;
190925;2200;72,2032;
190925;2300;78,88;
190926;0000;83,8833;
190926;0100;84,05;
190926;0200;85,5667;
190926;0300;86,325;
190926;0400;84,9417;
190926;0500;85,6917;
190926;0600;85,1583;
190926;0700;82,5333;
190926;0800;79,3741;
190926;0900;70,49;
190926;1000;67,9034;
190926;1100;62,8675;
190926;1200;49,6765;
190926;1300;43,8699;
190926;1400;42,88;
190926;1500;36,9753;
190926;1600;35,511;
190926;1700;34,6925;
190926;1800;42,0375;
190926;1900;51,6083;
190926;2000;58,1392;
190926;2100;64,3783;
190926;2200;66,3308;
190926;2300;72,9883;
190927;0000;74,7208;
190927;0100;77,9893;
190927;0200;78,2333;
190927;0300;81,9167;
190927;0400;83,6583;
190927;0500;85,7417;
190927;0600;86,5167;
190927;0700;83,725;
190927;0800;78,8842;
190927;0900;70,4467;
190927;1000;62,7033;
190927;1100;51,1686;
190927;1200;44,3561;
190927;1300;31,6276;
190927;1400;24,1884;
190927;1500;24,1733;
190927;1600;24,0357;
190927;1700;27,6682;
190927;1800;35,8358;
190927;1900;41,6525;
190927;2000;44,6625;
190927;2100;50,1483;
190927;2200;54,3317;
190927;2300;57,3283;
190928;0000;62,1633;
190928;0100;66,1143;
190928;0200;72,4508;
190928;0300;74,5958;
190928;0400;73,8392;
190928;0500;74,4167;
190928;0600;70,9449;
190928;0700;62,6858;
190928;0800;59,0808;
190928;0900;61,655;
190928;1000;57,8458;
190928;1100;51,3125;
190928;1200;42,6167;
190928;1300;39,4642;
190928;1400;43,4675;
190928;1500;51,2792;
190928;1600;65,7317;
190928;1700;70,8308;
190928;1800;63,5;
190928;1900;65,375;
190928;2000;78,7858;
190928;2100;83,8667;
190928;2200;85,2917;
190928;2300;81,3726;
190929;0000;76,1775;
190929;0100;82,7083;
190929;0200;83,8833;
190929;0300;89,8333;
190929;0400;88,0933;
190929;0500;77,8208;
190929;0600;82,9575;
190929;0700;76,1959;
190929;0800;78,8809;
190929;0900;75,825;
190929;1000;70,3542;
190929;1100;59,9242;
190929;1200;54,8925;
190929;1300;51,9508;
190929;1400;54,045;
190929;1500;56,0008;
190929;1600;55,0575;
190929;1700;59,3892;
190929;1800;61,1125;
190929;1900;69,855;
190929;2000;73,9283;
190929;2100;80,0601;
190929;2200;81,23;
190929;2300;80,4967;
190930;0000;80,975;
190930;0100;84,5167;
190930;0200;84,5417;
190930;0300;81,3933;
190930;0400;79,2292;
190930;0500;72,476;
190930;0600;73,2725;
190930;0700;75,0125;
190930;0800;59,5992;
190930;0900;48,5558;
190930;1000;49,2683;
190930;1100;53,57;
190930;1200;51,86;
190930;1300;48,4575;
190930;1400;60,96;
190930;1500;51,2533;
190930;1600;62,0075;
190930;1700;69,8068;
190930;1800;64,8075;
190930;1900;82,2667;
190930;2000;90,7667;
190930;2100;88,0667;
190930;2200;82,7032;
190930;2300;78,1375;
191001;0000;80,4392;
191001;0100;73,8282;
191001;0200;78,0275;
191001;0300;79,1324;
191001;0400;80,4408;
191001;0500;76,5142;
191001;0600;73,0725;
191001;0700;70,9658;
191001;0800;65,0283;
191001;0900;60,5358;
191001;1000;58,8167;
191001;1100;54,8447;
191001;1200;;
191001;1300;51,7037;
191001;1400;45,4261;
191001;1500;48,1486;
191001;1600;49,6209;
191001;1700;49,4826;
191001;1800;56,01;
191001;1900;57,5417;
191001;2000;60,845;
191001;2100;64,5026;
191001;2200;64,8125;
191001;2300;69,99;
191002;0000;74,2942;
191002;0100;80,1768;
191002;0200;82,9373;
191002;0300;84,5621;
191002;0400;84,9703;
191002;0500;85,3083;
191002;0600;83,1833;
191002;0700;78,2443;
191002;0800;69,895;
191002;0900;56,7533;
191002;1000;52,4359;
191002;1100;50,774;
191002;1200;46,9308;
191002;1300;44,2517;
191002;1400;43,82;
191002;1500;43,3517;
191002;1600;46,4925;
191002;1700;47,1333;
191002;1800;52,5858;
191002;1900;58,1933;
191002;2000;57,9175;
191002;2100;59,5583;
191002;2200;64,9858;
191002;2300;67,6042;
191003;0000;68,6783;
191003;0100;72,4082;
191003;0200;74,53;
191003;0300;76,0533;
191003;0400;77,4636;
191003;0500;76,8358;
191003;0600;78,4058;
191003;0700;75,5568;
191003;0800;66,2283;
191003;0900;55,3225;
191003;1000;50,6608;
191003;1100;46,3275;
191003;1200;42,9;
191003;1300;41,5773;
191003;1400;40,2657;
191003;1500;39,3555;
191003;1600;41,9008;
191003;1700;44,065;
191003;1800;49,1592;
191003;1900;54,8308;
191003;2000;57,6408;
191003;2100;59,1892;
191003;2200;60,0875;
191003;2300;60,8942;
191004;0000;64,6407;
191004;0100;70,4084;
191004;0200;73,7742;
191004;0300;73,4175;
191004;0400;69,069;
191004;0500;67,7972;
191004;0600;65,6525;
191004;0700;63,9142;
191004;0800;53,4925;
191004;0900;52,7054;
191004;1000;48,8497;
191004;1100;50,066;
191004;1200;46,0067;
191004;1300;44,2808;
191004;1400;43,1376;
191004;1500;42,4517;
191004;1600;43,1039;
191004;1700;50,3848;
191004;1800;57,5908;
191004;1900;63,0225;
191004;2000;68,6508;
191004;2100;73,6208;
191004;2200;68,2;
191004;2300;68,2897;
191005;0000;67,2892;
191005;0100;67,9395;
191005;0200;71,8143;
191005;0300;71,4817;
191005;0400;69,4376;
191005;0500;71,1309;
191005;0600;74,374;
191005;0700;71,8558;
191005;0800;67,5084;
191005;0900;59,2133;
191005;1000;52,8417;
191005;1100;47,4391;
191005;1200;43,2615;
191005;1300;44,7292;
191005;1400;46,8592;
191005;1500;49,3392;
191005;1600;50,5033;
191005;1700;52,13;
191005;1800;58,9008;
191005;1900;65,585;
191005;2000;70,3333;
191005;2100;70,1409;
191005;2200;70,5825;
191005;2300;70,6143;
191006;0000;72,0342;
191006;0100;77,1808;
191006;0200;81,0695;
191006;0300;87,8917;
191006;0400;91,4692;
191006;0500;92,8;
191006;0600;93,5333;
191006;0700;93,7167;
191006;0800;92,8833;
191006;0900;91,4917;
191006;1000;85,8;
191006;1100;69,5767;
191006;1200;65,9617;
191006;1300;62,6183;
191006;1400;64,8741;
191006;1500;64,8258;
191006;1600;62,5275;
191006;1700;61,0133;
191006;1800;72,0458;
191006;1900;75,8167;
191006;2000;78,7258;
191006;2100;80,4583;
191006;2200;77,7975;
191006;2300;76,3184;
191007;0000;73,585;
191007;0100;68,0417;
191007;0200;71,3134;
191007;0300;72,3104;
191007;0400;72,6328;
191007;0500;75,3794;
191007;0600;74,0592;
191007;0700;72,7292;
191007;0800;68,6241;
191007;0900;68,8392;
191007;1000;68,9592;
191007;1100;60,8975;
191007;1200;63,4817;
191007;1300;62,3417;
191007;1400;64,6842;
191007;1500;63,6508;
191007;1600;64,7433;
191007;1700;66,9242;
191007;1800;66,5292;
191007;1900;65,6467;
191007;2000;62,7358;
191007;2100;67,4823;
191007;2200;72,9417;
191007;2300;75,0736;
191008;0000;72,7686;
191008;0100;72,7426;
191008;0200;73,8557;
191008;0300;73,4656;
191008;0400;75,6814;
191008;0500;79,5059;
191008;0600;76,9067;
191008;0700;74,4717;
191008;0800;70,0621;
191008;0900;61,4414;
191008;1000;55,7958;
191008;1100;54,955;
191008;1200;53,2667;
191008;1300;51,8158;
191008;1400;52,2992;
191008;1500;57,03;
191008;1600;58,9117;
191008;1700;63,6017;
191008;1800;67,6309;
191008;1900;71,6818;
191008;2000;69,4667;
191008;2100;72,6692;
191008;2200;72,355;
191008;2300;72,1725;
191009;0000;74,5367;
191009;0100;71,615;
191009;0200;73,6292;
191009;0300;68,0717;
191009;0400;66,3101;
191009;0500;67,7574;
191009;0600;67,2375;
191009;0700;70,9075;
191009;0800;69,4808;
191009;0900;63,115;
191009;1000;62,395;
191009;1100;46,9025;
191009;1200;40,9442;
191009;1300;38,1283;
191009;1400;37,5583;
191009;1500;36,3542;
191009;1600;37,8308;
191009;1700;40,1783;
191009;1800;41,635;
191009;1900;44,9983;
191009;2000;55,485;
191009;2100;68,3199;
191009;2200;73,1241;
191009;2300;81,725;
191010;0000;85,35;
191010;0100;87,5083;
191010;0200;87,4583;
191010;0300;84,675;
191010;0400;81,38;
191010;0500;74,9342;
191010;0600;79,9517;
191010;0700;75,0392;
191010;0800;69,0325;
191010;0900;65,4283;
191010;1000;59,5742;
191010;1100;54,9417;
191010;1200;48,3333;
191010;1300;39,51;
191010;1400;34,8533;
191010;1500;32,9875;
191010;1600;33,1808;
191010;1700;36,8258;
191010;1800;39,705;
191010;1900;45,595;
191010;2000;53,435;
191010;2100;56,5658;
191010;2200;64,9617;
191010;2300;69,7642;
191011;0000;71,7808;
191011;0100;75,74;
191011;0200;77,6458;
191011;0300;79,86;
191011;0400;81,575;
191011;0500;82,5083;
191011;0600;78,7517;
191011;0700;71,2367;
191011;0800;61,2667;
191011;0900;48,4825;
191011;1000;39,2892;
191011;1100;36,5275;
191011;1200;34,88;
191011;1300;30,3633;
191011;1400;23,7383;
191011;1500;20,4992;
191011;1600;25,835;
191011;1700;34,1908;
191011;1800;40,1008;
191011;1900;45,99;
191011;2000;49,2175;
191011;2100;52,7833;
191011;2200;49,315;
191011;2300;51,1508;
191012;0000;52,4758;
191012;0100;58,44;
191012;0200;59,0758;
191012;0300;58,51;
191012;0400;59,3267;
191012;0500;61,0425;
191012;0600;59,62;
191012;0700;55,9658;
191012;0800;45,3683;
191012;0900;43,5583;
191012;1000;40,8667;
191012;1100;35,1458;
191012;1200;35,6842;
191012;1300;32,5717;
191012;1400;31,24;
191012;1500;30,1008;
191012;1600;30,3475;
191012;1700;31,315;
191012;1800;34,57;
191012;1900;39,0542;
191012;2000;42,8317;
191012;2100;44,9867;
191012;2200;47,4725;
191012;2300;49,4033;
191013;0000;52,265;
191013;0100;55,4842;
191013;0200;59,7092;
191013;0300;61,445;
191013;0400;65,354;
191013;0500;66,7968;
191013;0600;65,2242;
191013;0700;56,9622;
191013;0800;53,8492;
191013;0900;46,4;
191013;1000;37,615;
191013;1100;32,1442;
191013;1200;28,44;
191013;1300;22,3525;
191013;1400;23,15;
191013;1500;20,23;
191013;1600;15,99;
191013;1700;15,4275;
191013;1800;17,2533;
191013;1900;19,7967;
191013;2000;20,1158;
191013;2100;22,5258;
191013;2200;24,6275;
191013;2300;25,44;
191014;0000;26,4558;
191014;0100;32,285;
191014;0200;40,3775;
191014;0300;47,1892;
191014;0400;47,5125;
191014;0500;48,8133;
191014;0600;49,6892;
191014;0700;42,9592;
191014;0800;34,5642;
191014;0900;26,0067;
191014;1000;19,9998;
191014;1100;17,27;
191014;1200;15,1958;
191014;1300;14,7919;
191014;1400;13,2383;
191014;1500;11,4133;
191014;1600;10,7425;
191014;1700;10,7292;
191014;1800;11,6967;
191014;1900;12,5542;
191014;2000;14,8075;
191014;2100;16,83;
191014;2200;18,8277;
191014;2300;23,5934;
191015;0000;26,7059;
191015;0100;28,9167;
191015;0200;30,6092;
191015;0300;33,5667;
191015;0400;38,14;
191015;0500;40,7792;
191015;0600;41,8658;
191015;0700;43,8883;
191015;0800;40,9558;
191015;0900;37,7392;
191015;1000;34,5783;
191015;1100;32,4475;
191015;1200;32,4674;
191015;1300;34,7383;
191015;1400;37,9192;
191015;1500;37,7617;
191015;1600;38,0258;
191015;1700;40,5675;
191015;1800;44,6858;
191015;1900;47,8608;
191015;2000;51,4158;
191015;2100;54,1667;
191015;2200;64,3575;
191015;2300;69,4742;
191016;0000;71,8125;
191016;0100;74,5242;
191016;0200;78,9633;
191016;0300;85,55;
191016;0400;88,6394;
191016;0500;90,3226;
191016;0600;91,9417;
191016;0700;91,7417;
191016;0800;82,2393;
191016;0900;69,6858;
191016;1000;66,4198;
191016;1100;67,3933;
191016;1200;63,5325;
191016;1300;53,0517;
191016;1400;51,1658;
191016;1500;42,7075;
191016;1600;54,095;
191016;1700;68,9926;
191016;1800;67,2317;
191016;1900;67,0917;
191016;2000;70,8051;
191016;2100;71,2032;
191016;2200;71,0217;
191016;2300;73,1035;
191017;0000;74,9452;
191017;0100;77,16;
191017;0200;77,6884;
191017;0300;77,8358;
191017;0400;78,2633;
191017;0500;75,9401;
191017;0600;75,5;
191017;0700;72,62;
191017;0800;71,8142;
191017;0900;66,165;
191017;1000;58,6308;
191017;1100;52,6042;
191017;1200;56,8225;
191017;1300;58,3342;
191017;1400;53,476;
191017;1500;49,4592;
191017;1600;44,8617;
191017;1700;47,92;
191017;1800;49,8325;
191017;1900;57,1717;
191017;2000;62,0392;
191017;2100;62,7984;
191017;2200;67,545;
191017;2300;61,2316;
191018;0000;58,6024;
191018;0100;62,1648;
191018;0200;63,7181;
191018;0300;66,2544;
191018;0400;66,8235;
191018;0500;67,0767;
191018;0600;72,6792;
191018;0700;72,1167;
191018;0800;67,4575;
191018;0900;59,7092;
191018;1000;55,9542;
191018;1100;54,0442;
191018;1200;51,2467;
191018;1300;49,5343;
191018;1400;47,5689;
191018;1500;44,5352;
191018;1600;46,1775;
191018;1700;51,5625;
191018;1800;54,575;
191018;1900;58,5367;
191018;2000;59,4725;
191018;2100;62,035;
191018;2200;65,4767;
191018;2300;68,9366;
191019;0000;73,5942;
191019;0100;76,4183;
191019;0200;75,0492;
191019;0300;72,6958;
191019;0400;76,2555;
191019;0500;83,15;
191019;0600;82,7192;
191019;0700;78,0592;
191019;0800;63,8675;
191019;0900;55,6558;
191019;1000;48,92;
191019;1100;39,8108;
191019;1200;32,1075;
191019;1300;27,1833;
191019;1400;20,7642;
191019;1500;17,8492;
191019;1600;19,5225;
191019;1700;22,7567;
191019;1800;26,1117;
191019;1900;33,16;
191019;2000;37,2967;
191019;2100;41,6117;
191019;2200;47,0908;
191019;2300;54,085;
191020;0000;55,7108;
191020;0100;61,7633;
191020;0200;65,2134;
191020;0300;63,7992;
191020;0400;60,7707;
191020;0500;55,7881;
191020;0600;58,94;
191020;0700;52,71;
191020;0800;48,12;
191020;0900;41,75;
191020;1000;39,9333;
191020;1100;43,2458;
191020;1200;46,215;
191020;1300;47,6808;
191020;1400;50,1408;
191020;1500;69,1533;
191020;1600;78,9067;
191020;1700;84,5583;
191020;1800;80,6758;
191020;1900;86,625;
191020;2000;86,2333;
191020;2100;84,7917;
191020;2200;82,7667;
191020;2300;81,6917;
191021;0000;78,9683;
191021;0100;72,21;
191021;0200;68,2942;
191021;0300;66,4587;
191021;0400;67,1796;
191021;0500;68,175;
191021;0600;64,9858;
191021;0700;63,405;
191021;0800;56,7075;
191021;0900;47,0883;
191021;1000;43,2292;
191021;1100;41,728;
191021;1200;39,125;
191021;1300;38,4946;
191021;1400;37,6661;
191021;1500;37,0467;
191021;1600;38,4625;
191021;1700;41,7342;
191021;1800;48,5167;
191021;1900;54,9992;
191021;2000;60,2983;
191021;2100;63,7892;
191021;2200;67,9117;
191021;2300;70,6083;
191022;0000;70,6241;
191022;0100;74,9192;
191022;0200;77,5745;
191022;0300;80,9808;
191022;0400;81,7917;
191022;0500;81,925;
191022;0600;79,6592;
191022;0700;70,0208;
191022;0800;58,5617;
191022;0900;50,0442;
191022;1000;45,47;
191022;1100;42,815;
191022;1200;40,3108;
191022;1300;36,51;
191022;1400;35,375;
191022;1500;34,9442;
191022;1600;35,56;
191022;1700;39,6825;
191022;1800;43,6375;
191022;1900;50,3408;
191022;2000;54,7617;
191022;2100;58,3617;
191022;2200;60,8533;
191022;2300;63,695;
191023;0000;65,9117;
191023;0100;69,6217;
191023;0200;76,1417;
191023;0300;79,62;
191023;0400;81,4325;
191023;0500;83;
191023;0600;80,4075;
191023;0700;71,7158;
191023;0800;60,9232;
191023;0900;58,8083;
191023;1000;50,4925;
191023;1100;37,5125;
191023;1200;32,2108;
191023;1300;22,2425;
191023;1400;20,9475;
191023;1500;19,7267;
191023;1600;18,3342;
191023;1700;19,865;
191023;1800;24,1892;
191023;1900;29,2708;
191023;2000;39,1017;
191023;2100;47,6967;
191023;2200;50,6592;
191023;2300;52,2808;
191024;0000;53,9158;
191024;0100;57,7708;
191024;0200;59,4717;
191024;0300;60,2175;
191024;0400;59,4192;
191024;0500;64,4449;
191024;0600;65,8967;
191024;0700;62,7775;
191024;0800;61,6525;
191024;0900;56,2983;
191024;1000;55,5508;
191024;1100;49,5892;
191024;1200;46,6555;
191024;1300;49,0283;
191024;1400;48,7425;
191024;1500;50,2075;
191024;1600;53,6333;
191024;1700;57,0942;
191024;1800;58,0483;
191024;1900;61,3833;
191024;2000;66,5192;
191024;2100;71,75;
191024;2200;75,3234;
191024;2300;75,7034;
191025;0000;76,2883;
191025;0100;78,6483;
191025;0200;78,8125;
191025;0300;80,2184;
191025;0400;82,7025;
191025;0500;82,45;
191025;0600;80,3116;
191025;0700;76,2234;
191025;0800;66,8533;
191025;0900;61,6475;
191025;1000;56,4517;
191025;1100;50,7167;
191025;1200;52,5817;
191025;1300;47,045;
191025;1400;33,275;
191025;1500;31,6508;
191025;1600;30,6867;
191025;1700;35,87;
191025;1800;42,8958;
191025;1900;51,8708;
191025;2000;57,8075;
191025;2100;69,5642;
191025;2200;78,8375;
191025;2300;77,885;
191026;0000;69,5767;
191026;0100;70,9943;
191026;0200;73,6292;
191026;0300;82,8383;
191026;0400;85,1925;
191026;0500;75,9225;
191026;0600;77,7217;
191026;0700;78,005;
191026;0800;65,0258;
191026;0900;62,0892;
191026;1000;51,4542;
191026;1100;44,3333;
191026;1200;41,5675;
191026;1300;39,8808;
191026;1400;47,0742;
191026;1500;54,5492;
191026;1600;58,7617;
191026;1700;77,6842;
191026;1800;77,8917;
191026;1900;83,885;
191026;2000;92,1333;
191026;2100;92,5583;
191026;2200;91,1667;
191026;2300;87,8;
191027;0000;83,3583;
191027;0100;79,4192;
191027;0200;82,3676;
191027;0300;87,3854;
191027;0400;86,5083;
191027;0500;80,8508;
191027;0600;86,8875;
191027;0700;68,7426;
191027;0800;54,8242;
191027;0900;48,7733;
191027;1000;49,0542;
191027;1100;43,6725;
191027;1200;41,9558;
191027;1300;40,3775;
191027;1400;34,1617;
191027;1500;40,8558;
191027;1600;43,0408;
191027;1700;40,3308;
191027;1800;43,8842;
191027;1900;47,2825;
191027;2000;53,505;
191027;2100;60,3308;
191027;2200;67,0758;
191027;2300;75,4817;
191028;0000;77,2367;
191028;0100;75,3092;
191028;0200;74,27;
191028;0300;72,0853;
191028;0400;77,1353;
191028;0500;89,2667;
191028;0600;92,0417;
191028;0700;92,7917;
191028;0800;92,9;
191028;0900;91,45;
191028;1000;89,8333;
191028;1100;81,7208;
191028;1200;71,5267;
191028;1300;66,4067;
191028;1400;61,9825;
191028;1500;67,1234;
191028;1600;74,08;
191028;1700;82,3425;
191028;1800;89,1917;
191028;1900;91,225;
191028;2000;91,6917;
191028;2100;92,5583;
191028;2200;92,9;
191028;2300;92,9584;
191029;0000;93,5833;
191029;0100;93,5583;
191029;0200;93,4833;
191029;0300;93,025;
191029;0400;91,025;
191029;0500;91,9917;
191029;0600;87,1417;
191029;0700;78,4083;
191029;0800;74,3267;
191029;0900;73,26;
191029;1000;62,465;
191029;1100;57,5958;
191029;1200;56,2167;
191029;1300;59,3167;
191029;1400;56,1258;
191029;1500;52,3358;
191029;1600;57,5292;
191029;1700;61,4442;
191029;1800;64,5417;
191029;1900;67,7491;
191029;2000;77,0217;
191029;2100;78,3025;
191029;2200;77,9692;
191029;2300;75,7158;
191030;0000;71,825;
191030;0100;68,2167;
191030;0200;69,9425;
191030;0300;71,2275;
191030;0400;64,8358;
191030;0500;61,31;
191030;0600;67,5715;
191030;0700;66,3776;
191030;0800;66,1508;
191030;0900;63,6083;
191030;1000;61,0167;
191030;1100;56,8458;
191030;1200;51,6742;
191030;1300;49,3917;
191030;1400;49,2408;
191030;1500;46,6942;
191030;1600;49,0017;
191030;1700;49,8633;
191030;1800;55,1675;
191030;1900;58,3675;
191030;2000;57,3742;
191030;2100;56,6167;
191030;2200;60,3333;
191030;2300;55,2492;
191031;0000;55,065;
191031;0100;56,1992;
191031;0200;57,24;
191031;0300;58,6758;
191031;0400;63,235;
191031;0500;58,3767;
191031;0600;62,5558;
191031;0700;74,2609;
191031;0800;83,5616;
191031;0900;87,95;
191031;1000;76,6508;
191031;1100;59,0517;
191031;1200;43,87;
191031;1300;44,9342;
191031;1400;57,7358;
191031;1500;52,0917;
191031;1600;45,9;
191031;1700;53,24;
191031;1800;56,5492;
191031;1900;62,4708;
191031;2000;65,0109;
191031;2100;64,0975;
191031;2200;66,3759;
191031;2300;61,4225;
191101;0000;59,8392;
191101;0100;60,28;
191101;0200;61,3783;
191101;0300;65,2526;
191101;0400;68,1367;
191101;0500;76,8583;
191101;0600;77,4833;
191101;0700;67,975;
191101;0800;59;
191101;0900;48,82;
191101;1000;46,5467;
191101;1100;49,5458;
191101;1200;41,8925;
191101;1300;35,4242;
191101;1400;44,02;
191101;1500;41,17;
191101;1600;45,5342;
191101;1700;41,5883;
191101;1800;51,4975;
191101;1900;52,3067;
191101;2000;53,0158;
191101;2100;49,6392;
191101;2200;48,9283;
191101;2300;49,7133;
191102;0000;55,5783;
191102;0100;57,7883;
191102;0200;58,0967;
191102;0300;60,145;
191102;0400;58,0475;
191102;0500;62,9515;
191102;0600;65,9717;
191102;0700;67,1825;
191102;0800;65,1233;
191102;0900;61,6758;
191102;1000;56,4367;
191102;1100;56,905;
191102;1200;51,0258;
191102;1300;46,5167;
191102;1400;47,7008;
191102;1500;51,4825;
191102;1600;58,1042;
191102;1700;63,2175;
191102;1800;59,755;
191102;1900;59,6908;
191102;2000;61,0675;
191102;2100;61,4733;
191102;2200;61,5175;
191102;2300;61,425;
191103;0000;56,4308;
191103;0100;55,3617;
191103;0200;54,1933;
191103;0300;55,3742;
191103;0400;66,3922;
191103;0500;72,9108;
191103;0600;78,1327;
191103;0700;77,6475;
191103;0800;76,5626;
191103;0900;80,4926;
191103;1000;69,495;
191103;1100;65,0059;
191103;1200;58,8358;
191103;1300;48,2633;
191103;1400;51,1158;
191103;1500;54,9375;
191103;1600;57,9508;
191103;1700;72,3367;
191103;1800;80,0133;
191103;1900;78,2775;
191103;2000;81,835;
191103;2100;82,4333;
191103;2200;86,3167;
191103;2300;86,4;
191104;0000;85,975;
191104;0100;87,3167;
191104;0200;79,5225;
191104;0300;82,3833;
191104;0400;76,9301;
191104;0500;73,2443;
191104;0600;71,9958;
191104;0700;69,5367;
191104;0800;62,1442;
191104;0900;52,6267;
191104;1000;49,61;
191104;1100;56,0225;
191104;1200;49,7733;
191104;1300;54,0525;
191104;1400;53,7867;
191104;1500;52,715;
191104;1600;58,5217;
191104;1700;63,5458;
191104;1800;66,7542;
191104;1900;68,6801;
191104;2000;70,1942;
191104;2100;71,1458;
191104;2200;72,8643;
191104;2300;72,6567;
191105;0000;72,2343;
191105;0100;72,5958;
191105;0200;73,4824;
191105;0300;74,3756;
191105;0400;71,6096;
191105;0500;70,7625;
191105;0600;70,755;
191105;0700;69,9758;
191105;0800;67,6825;
191105;0900;67,9359;
191105;1000;65,3726;
191105;1100;62,2017;
191105;1200;59,3892;
191105;1300;55,915;
191105;1400;51,5142;
191105;1500;42,5517;
191105;1600;40,9483;
191105;1700;50,0383;
191105;1800;52,2883;
191105;1900;53,3892;
191105;2000;54,3417;
191105;2100;55,2742;
191105;2200;54,1467;
191105;2300;52,9342;
191106;0000;52,7483;
191106;0100;56,185;
191106;0200;65,8492;
191106;0300;72,1158;
191106;0400;72,5651;
191106;0500;75,1768;
191106;0600;78,5925;
191106;0700;80,9792;
191106;0800;81,0342;
191106;0900;69,3907;
191106;1000;65,0775;
191106;1100;52,2708;
191106;1200;37,715;
191106;1300;36,265;
191106;1400;45,785;
191106;1500;39,5992;
191106;1600;42,6483;
191106;1700;55,3317;
191106;1800;52,715;
191106;1900;53,1083;
191106;2000;50,3233;
191106;2100;45,315;
191106;2200;48,4;
191106;2300;46,825;
191107;0000;46,2287;
191107;0100;46,8954;
191107;0200;48,3603;
191107;0300;51,9393;
191107;0400;52,4535;
191107;0500;55,0267;
191107;0600;52,5758;
191107;0700;44,9208;
191107;0800;44,96;
191107;0900;42,5442;
191107;1000;41,1185;
191107;1100;41,6425;
191107;1200;39,8769;
191107;1300;41,1317;
191107;1400;37,9675;
191107;1500;43,3308;
191107;1600;41,4358;
191107;1700;43,63;
191107;1800;47,6;
191107;1900;46,6183;
191107;2000;53,9792;
191107;2100;56,6067;
191107;2200;58,7108;
191107;2300;59,4608;
191108;0000;61,915;
191108;0100;63,5223;
191108;0200;64,981;
191108;0300;66,3484;
191108;0400;71,8208;
191108;0500;72,8831;
191108;0600;73,8542;
191108;0700;68,2484;
191108;0800;61,885;
191108;0900;54,4192;
191108;1000;46,3275;
191108;1100;36,5875;
191108;1200;32,5358;
191108;1300;27,3148;
191108;1400;27,835;
191108;1500;30,4108;
191108;1600;32,2933;
191108;1700;35,3808;
191108;1800;41,8142;
191108;1900;42,6092;
191108;2000;45,3042;
191108;2100;49,3058;
191108;2200;51,3186;
191108;2300;53,1908;
191109;0000;57,7333;
191109;0100;60,4417;
191109;0200;62,1083;
191109;0300;63,425;
191109;0400;66,3655;
191109;0500;66,705;
191109;0600;65,1241;
191109;0700;59,8533;
191109;0800;53,8325;
191109;0900;48,9036;
191109;1000;47,6575;
191109;1100;45,6683;
191109;1200;43,2567;
191109;1300;41,2458;
191109;1400;39,6783;
191109;1500;38,3517;
191109;1600;39,1858;
191109;1700;41,9625;
191109;1800;42,6875;
191109;1900;53,6108;
191109;2000;67,4025;
191109;2100;80,8199;
191109;2200;84,625;
191109;2300;85,5083;
191110;0000;87,075;
191110;0100;89,825;
191110;0200;90,4417;
191110;0300;87,2;
191110;0400;83,3522;
191110;0500;82,1188;
191110;0600;81,55;
191110;0700;80,1483;
191110;0800;76,4817;
191110;0900;69,9434;
191110;1000;67,755;
191110;1100;62,2883;
191110;1200;56,5375;
191110;1300;51,2433;
191110;1400;47,0633;
191110;1500;46,9902;
191110;1600;48,6842;
191110;1700;53,9975;
191110;1800;57,2658;
191110;1900;63,835;
191110;2000;67,5208;
191110;2100;71,3209;
191110;2200;76,2817;
191110;2300;79,1858;
191111;0000;81,0925;
191111;0100;82,6833;
191111;0200;85,0583;
191111;0300;87,25;
191111;0400;87,4167;
191111;0500;87,0917;
191111;0600;83,625;
191111;0700;78,8658;
191111;0800;69,3;
191111;0900;62,7267;
191111;1000;54,3925;
191111;1100;45,24;
191111;1200;34,6492;
191111;1300;24,2842;
191111;1400;29,23;
191111;1500;29,4467;
191111;1600;28,9733;
